text_id,source,domain,narrative_topic,sentiment_score,text_svd_01,text_svd_02,text_svd_03,text_svd_04,text_svd_05,text_svd_06,text_svd_07,text_svd_08,text_svd_09,text_svd_10,text_svd_11,text_svd_12,text_svd_13,text_svd_14,text_svd_15,text_svd_16,text_svd_17,text_svd_18,text_svd_19,text_svd_20,text_svd_21,text_svd_22,text_svd_23,text_svd_24,text_x,text_y
3956,real_text_window,github.com,windowed_real_text,0.092,0.464297,0.721677,0.651584,0.876801,0.209843,0.518921,0.547667,0.677544,0.254723,0.506748,0.476215,0.625065,0.470689,0.523796,0.486025,0.743963,0.505386,0.433964,0.67171,0.538372,0.450432,0.825083,0.513895,0.394114,0.464297,0.721677
3957,real_text_window,github.com,windowed_real_text,0.122,0.1585,0.505091,0.303679,0.714613,0.211344,0.537589,0.272432,0.431536,0.474608,0.533852,0.432491,0.656832,0.551369,0.322157,0.299282,0.713112,0.558856,0.351389,0.33384,0.743864,0.682668,0.320038,0.452158,0.729034,0.1585,0.505091
3958,real_text_window,github.com,windowed_real_text,0.241,0.177566,0.506088,0.287779,0.678632,0.24615,0.573415,0.283928,0.44825,0.374849,0.449431,0.509309,0.536126,0.438179,0.433833,0.600532,0.692327,0.344627,0.348432,0.287877,0.520643,0.459916,0.327627,0.341169,0.728644,0.177566,0.506088
3959,real_text_window,github.com,windowed_real_text,0.256,0.654531,0.269646,0.660183,0.800905,0.264407,0.439914,0.331784,0.571578,0.399006,0.476698,0.425666,0.491228,0.55765,0.570942,0.474344,0.681934,0.524839,0.477424,0.50278,0.47231,0.4563,0.683297,0.459869,0.539626,0.654531,0.269646
3960,real_text_window,github.com,windowed_real_text,0.0,0.167202,0.479547,0.617141,0.921668,0.139909,0.539602,0.335707,0.750924,0.512245,0.428538,0.213982,0.435586,0.647708,0.596065,0.402795,0.718754,0.334732,0.531203,0.699472,0.3903,0.599286,0.497118,0.7171,0.46881,0.167202,0.479547
3961,real_text_window,github.com,windowed_real_text,0.246,0.110774,0.478633,0.65348,0.927504,0.181212,0.487152,0.21556,0.646988,0.426312,0.506,0.400892,0.370185,0.462141,0.56681,0.651716,0.545567,0.480596,0.512345,0.321199,0.595196,0.514865,0.726075,0.579037,0.515926,0.110774,0.478633
3962,real_text_window,github.com,windowed_real_text,0.271,0.537036,0.385729,0.683322,0.901133,0.336987,0.642102,0.329409,0.463852,0.282602,0.18994,0.381067,0.530762,0.474388,0.47469,0.661825,0.52317,0.412273,0.516962,0.47584,0.528435,0.48771,0.7058,0.629134,0.44135,0.537036,0.385729
3963,real_text_window,github.com,windowed_real_text,0.246,0.118149,0.486815,0.648089,0.94566,0.141734,0.412791,0.110779,0.604043,0.660295,0.452553,0.492237,0.650018,0.332701,0.70627,0.475922,0.637625,0.558565,0.45011,0.347861,0.610352,0.453046,0.517318,0.71412,0.560278,0.118149,0.486815
3964,real_text_window,github.com,windowed_real_text,0.123,0.089132,0.489787,0.640775,0.945198,0.193398,0.558434,0.352322,0.730521,0.379042,0.446832,0.281997,0.481915,0.475979,0.445405,0.549918,0.567283,0.678491,0.636903,0.622397,0.685269,0.416427,0.575748,0.682104,0.458772,0.089132,0.489787
3965,real_text_window,github.com,windowed_real_text,0.177,0.579222,0.55499,0.664674,0.831549,0.339826,0.812738,0.325274,0.599836,0.674315,0.470386,0.408933,0.346296,0.448922,0.409216,0.569828,0.383329,0.448468,0.469884,0.324079,0.392111,0.470861,0.595662,0.692414,0.496222,0.579222,0.55499
3966,real_text_window,github.com,windowed_real_text,0.244,0.107611,0.466341,0.649951,0.938083,0.19567,0.450558,0.115825,0.637593,0.370315,0.2698,0.384502,0.439195,0.467791,0.483928,0.425256,0.639407,0.543673,0.449681,0.342134,0.483558,0.319932,0.552428,0.584716,0.467761,0.107611,0.466341
3967,real_text_window,github.com,windowed_real_text,0.246,0.1092,0.437402,0.622982,0.90763,0.139256,0.466808,0.319905,0.730024,0.543337,0.330565,0.530782,0.437454,0.295513,0.6084,0.559855,0.283449,0.546764,0.344286,0.677464,0.511944,0.505111,0.648435,0.607954,0.564269,0.1092,0.437402
3968,real_text_window,github.com,windowed_real_text,0.178,0.482153,0.6109,0.466971,0.755664,0.260227,0.711304,0.288755,0.534366,0.402064,0.577598,0.475337,0.470244,0.54131,0.50165,0.646798,0.503276,0.470748,0.443892,0.492663,0.531589,0.460904,0.641099,0.518114,0.579343,0.482153,0.6109
3969,real_text_window,github.com,windowed_real_text,0.243,0.107033,0.49136,0.364561,0.733314,0.264436,0.574659,0.278994,0.454413,0.213571,0.275247,0.551534,0.423822,0.615053,0.332031,0.604485,0.365425,0.337415,0.336764,0.397218,0.412111,0.472642,0.579083,0.50427,0.600789,0.107033,0.49136
3970,real_text_window,github.com,windowed_real_text,0.243,0.096465,0.500716,0.464263,0.581954,0.172417,0.594311,0.39002,0.582049,0.48962,0.399977,0.520971,0.375509,0.473726,0.549947,0.533343,0.536871,0.506245,0.3229,0.474188,0.420404,0.471385,0.883202,0.651608,0.433579,0.096465,0.500716
3971,real_text_window,github.com,windowed_real_text,0.297,0.02463,0.456715,0.501291,0.837706,0.187728,0.523105,0.353505,0.560736,0.594216,0.421942,0.482377,0.508243,0.501377,0.270859,0.595646,0.659293,0.520235,0.456803,0.347078,0.415606,0.436718,0.776493,0.618305,0.313651,0.02463,0.456715
3972,real_text_window,github.com,windowed_real_text,0.241,0.155976,0.500103,0.420547,0.750722,0.179306,0.513602,0.261872,0.614851,0.315403,0.46107,0.525549,0.413888,0.633731,0.496827,0.579449,0.395956,0.474727,0.383119,0.48216,0.479707,0.533224,0.735738,0.467063,0.482773,0.155976,0.500103
3973,real_text_window,github.com,windowed_real_text,0.121,0.168586,0.544417,0.415136,0.71239,0.394892,0.510447,0.326687,0.748874,0.457281,0.458664,0.437601,0.506185,0.574408,0.500726,0.48215,0.221154,0.488165,0.312912,0.565,0.594483,0.526187,0.71342,0.592757,0.394036,0.168586,0.544417
3974,real_text_window,github.com,windowed_real_text,0.099,0.114083,0.496618,0.480502,0.855603,0.25474,0.581382,0.295013,0.453317,0.359096,0.129176,0.369455,0.775873,0.405691,0.550215,0.407073,0.53331,0.329241,0.4068,0.716187,0.673585,0.519993,0.364044,0.700825,0.417236,0.114083,0.496618
3975,real_text_window,github.com,windowed_real_text,0.244,0.156305,0.523744,0.401213,0.787695,0.242474,0.576273,0.36357,0.512796,0.359344,0.242749,0.558394,0.605032,0.469761,0.58148,0.55717,0.35326,0.512,0.353422,0.711814,0.477502,0.4777,0.811527,0.858405,0.40352,0.156305,0.523744
3976,real_text_window,github.com,windowed_real_text,0.241,0.116695,0.482958,0.400415,0.767827,0.245689,0.541758,0.413545,0.493902,0.35063,0.447452,0.418569,0.444764,0.449664,0.362963,0.620187,0.43088,0.675708,0.604413,0.650745,0.632231,0.419241,0.825908,0.656798,0.320593,0.116695,0.482958
3977,real_text_window,github.com,windowed_real_text,0.3,0.038172,0.491311,0.630315,0.953512,0.269036,0.544705,0.337098,0.403526,0.427144,0.298919,0.534166,0.556616,0.417725,0.865563,0.65387,0.547805,0.369037,0.43843,0.550617,0.352563,0.60484,0.55846,0.670293,0.500709,0.038172,0.491311
3978,real_text_window,github.com,windowed_real_text,0.244,0.099697,0.495993,0.694818,0.788632,0.225209,0.527212,0.17532,0.516532,0.393738,0.279683,0.510762,0.592266,0.243667,0.727664,0.518934,0.669475,0.37447,0.428706,0.548795,0.4554,0.514498,0.522021,0.744078,0.439381,0.099697,0.495993
3979,real_text_window,github.com,windowed_real_text,0.123,0.091474,0.501597,0.655767,0.933535,0.125784,0.453132,0.256106,0.797336,0.278755,0.295101,0.479143,0.432823,0.717615,0.476716,0.596955,0.367371,0.373961,0.268607,0.526184,0.552743,0.504558,0.565845,0.64255,0.598938,0.091474,0.501597
3980,real_text_window,github.com,windowed_real_text,0.297,0.085307,0.484599,0.712723,0.91859,0.232528,0.495749,0.260555,0.404193,0.446073,0.52085,0.718671,0.524986,0.534334,0.424453,0.658452,0.285886,0.346788,0.239529,0.473518,0.633997,0.65449,0.507547,0.698484,0.536384,0.085307,0.484599
3981,real_text_window,github.com,windowed_real_text,0.121,0.149128,0.476261,0.696717,0.845705,0.521081,0.630168,0.499379,0.489187,0.613905,0.501274,0.627246,0.475308,0.727025,0.510137,0.576746,0.391438,0.233469,0.213116,0.55535,0.567665,0.625794,0.628265,0.660015,0.619361,0.149128,0.476261
3982,real_text_window,github.com,windowed_real_text,0.246,0.059614,0.496471,0.735518,0.678196,0.300799,0.597182,0.35241,0.423882,0.329274,0.54438,0.72906,0.448672,0.665444,0.398675,0.693466,0.604987,0.414785,0.329808,0.647162,0.511233,0.402894,0.646631,0.588444,0.509439,0.059614,0.496471
3983,real_text_window,github.com,windowed_real_text,0.294,0.02454,0.454028,0.552796,0.819721,0.231537,0.495128,0.445685,0.43773,0.284102,0.480772,0.529939,0.551809,0.543066,0.430944,0.573992,0.245113,0.420343,0.368796,0.454247,0.362003,0.5019,0.46839,0.303078,0.587179,0.02454,0.454028
3984,real_text_window,github.com,windowed_real_text,0.121,0.162897,0.414635,0.781868,0.766811,0.313445,0.748593,0.508459,0.359079,0.340115,0.311138,0.498073,0.409393,0.618567,0.411308,0.709181,0.512901,0.181138,0.322749,0.517522,0.68805,0.648758,0.739657,0.603806,0.599814,0.162897,0.414635
3985,real_text_window,github.com,windowed_real_text,0.123,0.156949,0.53384,0.630906,0.867779,0.234799,0.610712,0.401368,0.623777,0.195515,0.3416,0.59017,0.503429,0.738973,0.328811,0.659214,0.41532,0.330836,0.195249,0.641979,0.457105,0.518732,0.658282,0.724154,0.64644,0.156949,0.53384
3986,real_text_window,github.com,windowed_real_text,0.199,0.081785,0.49099,0.743252,0.744131,0.242481,0.657694,0.526499,0.621384,0.354562,0.589102,0.418025,0.566265,0.514462,0.418149,0.796448,0.513137,0.462599,0.371345,0.52772,0.562259,0.691836,0.604182,0.615986,0.441828,0.081785,0.49099
3987,real_text_window,github.com,windowed_real_text,0.244,0.072379,0.480464,0.791099,0.740882,0.087228,0.462724,0.214375,0.741651,0.410143,0.509904,0.523549,0.357541,0.513623,0.308569,0.697667,0.331132,0.474608,0.165768,0.307489,0.548903,0.523724,0.370075,0.439503,0.372465,0.072379,0.480464
3988,real_text_window,github.com,windowed_real_text,0.243,0.135956,0.499115,0.756297,0.75128,0.215356,0.587823,0.353514,0.56471,0.364009,0.588768,0.44391,0.666183,0.365975,0.454259,0.781362,0.402056,0.646263,0.193185,0.486958,0.532446,0.646477,0.277068,0.662699,0.326633,0.135956,0.499115
3989,real_text_window,github.com,windowed_real_text,0.294,0.082979,0.470983,0.702026,0.916247,0.258516,0.567585,0.357135,0.467185,0.344904,0.504201,0.576767,0.475927,0.596875,0.37281,0.699174,0.465107,0.499672,0.231425,0.455082,0.400176,0.640513,0.710079,0.663393,0.722742,0.082979,0.470983
3990,real_text_window,github.com,windowed_real_text,0.124,0.139521,0.509379,0.658172,0.864165,0.201115,0.641499,0.458868,0.774921,0.188734,0.646827,0.515027,0.536862,0.708343,0.339409,0.671203,0.478897,0.575144,0.166126,0.50012,0.459086,0.562149,0.451522,0.51622,0.432666,0.139521,0.509379
3991,real_text_window,github.com,windowed_real_text,0.123,0.08309,0.494253,0.705761,0.915956,0.174232,0.606822,0.47014,0.675594,0.48905,0.608976,0.351555,0.426565,0.583373,0.334362,0.835184,0.509145,0.465988,0.290191,0.369649,0.573279,0.622316,0.584135,0.527665,0.388755,0.08309,0.494253
3992,real_text_window,github.com,windowed_real_text,0.199,0.089636,0.470116,0.659683,0.900529,0.225182,0.61318,0.519363,0.52166,0.291118,0.523084,0.599768,0.473676,0.716561,0.507204,0.760831,0.324274,0.359351,0.154697,0.558819,0.546833,0.632208,0.587569,0.620501,0.563607,0.089636,0.470116
3993,real_text_window,github.com,windowed_real_text,0.0,0.189567,0.560783,0.652946,0.869156,0.221475,0.702746,0.563065,0.683459,0.374621,0.675806,0.415058,0.573069,0.706652,0.473403,0.765141,0.577267,0.372644,0.20639,0.578248,0.526995,0.635304,0.400587,0.80925,0.39696,0.189567,0.560783
3994,real_text_window,github.com,windowed_real_text,0.124,0.116616,0.46725,0.673202,0.877569,0.22707,0.579683,0.542975,0.618001,0.202352,0.693173,0.331641,0.532257,0.561516,0.251136,0.753307,0.325757,0.334669,0.257177,0.641447,0.548655,0.570015,0.703156,0.548263,0.489285,0.116616,0.46725
3995,real_text_window,github.com,windowed_real_text,0.199,0.080326,0.477297,0.671758,0.906122,0.166179,0.535121,0.426475,0.718349,0.448203,0.526348,0.692908,0.631342,0.692239,0.428138,0.559897,0.300317,0.348433,0.492321,0.481952,0.684409,0.552989,0.532228,0.390676,0.427887,0.080326,0.477297
3996,real_text_window,github.com,windowed_real_text,0.241,0.127732,0.486155,0.674294,0.935025,0.180875,0.656845,0.466092,0.68599,0.261003,0.563188,0.77833,0.343018,0.59889,0.364103,0.448646,0.411931,0.484953,0.420669,0.336818,0.471376,0.593496,0.716475,0.443431,0.548781,0.127732,0.486155
3997,real_text_window,github.com,windowed_real_text,0.123,0.109789,0.472385,0.612067,0.913579,0.185736,0.589891,0.467208,0.834379,0.271533,0.604997,0.7029,0.503013,0.572502,0.598423,0.553199,0.590914,0.286422,0.351996,0.448301,0.572324,0.529409,0.607132,0.59045,0.510753,0.109789,0.472385
3998,real_text_window,github.com,windowed_real_text,0.297,0.11141,0.46603,0.734948,0.649143,0.195754,0.669474,0.420065,0.747472,0.21133,0.538858,0.683592,0.444605,0.560895,0.451019,0.560266,0.535911,0.457278,0.481393,0.56961,0.426628,0.609208,0.632362,0.50608,0.551773,0.11141,0.46603
3999,real_text_window,github.com,windowed_real_text,0.243,0.151199,0.49736,0.682436,0.978217,0.330259,0.696744,0.420868,0.375755,0.185502,0.393296,0.837799,0.576763,0.550795,0.546852,0.535867,0.372472,0.267177,0.436162,0.647792,0.506196,0.82992,0.576124,0.546508,0.485029,0.151199,0.49736
4000,real_text_window,github.com,windowed_real_text,0.244,0.149364,0.462142,0.654022,0.896761,0.193577,0.595253,0.475824,0.714385,0.313783,0.649646,0.887703,0.477968,0.506391,0.553916,0.793846,0.410237,0.198629,0.347408,0.498337,0.617945,0.705962,0.512998,0.480616,0.499453,0.149364,0.462142
4001,real_text_window,github.com,windowed_real_text,0.3,0.038114,0.477312,0.707629,0.734846,0.201206,0.640763,0.515938,0.725115,0.369056,0.440821,0.752158,0.48337,0.409497,0.597204,0.573197,0.470034,0.411734,0.424975,0.538712,0.512289,0.595146,0.768015,0.566816,0.538163,0.038114,0.477312
4002,real_text_window,github.com,windowed_real_text,0.244,0.107228,0.446397,0.683199,0.972405,0.161529,0.588111,0.492551,0.729163,0.418791,0.488947,0.691448,0.495334,0.523856,0.618798,0.685177,0.295708,0.334948,0.699504,0.449924,0.607529,0.631895,0.51152,0.406114,0.40868,0.107228,0.446397
4003,real_text_window,github.com,windowed_real_text,0.124,0.146751,0.50853,0.680375,0.877268,0.141777,0.572928,0.422764,0.798553,0.316356,0.609725,0.84772,0.471381,0.627537,0.403421,0.709788,0.356879,0.10843,0.163621,0.529253,0.827259,0.625764,0.441001,0.481301,0.383235,0.146751,0.50853
4004,real_text_window,github.com,windowed_real_text,0.236,0.114266,0.506764,0.669107,0.865423,0.255778,0.514883,0.372878,0.532782,0.494888,0.530396,0.72124,0.64131,0.587418,0.282849,0.64299,0.339445,0.52838,0.306533,0.633091,0.425942,0.700915,0.665383,0.538031,0.488786,0.114266,0.506764
4005,real_text_window,github.com,windowed_real_text,0.11,0.661524,0.708013,0.741795,0.759342,0.224789,0.400776,0.683352,0.494212,0.451814,0.379627,0.662465,0.336225,0.544277,0.336458,0.758784,0.414697,0.318855,0.333842,0.487776,0.528418,0.622397,0.473154,0.595793,0.53291,0.661524,0.708013
4006,real_text_window,github.com,windowed_real_text,0.0,0.581574,0.634366,0.63488,0.777096,0.201933,0.607589,0.208236,0.623425,0.402026,0.603782,0.460886,0.616049,0.654465,0.510685,0.589449,0.499179,0.426914,0.361754,0.45735,0.540278,0.487982,0.518136,0.381536,0.618982,0.581574,0.634366
4007,real_text_window,github.com,windowed_real_text,0.087,0.680416,0.287319,0.691738,0.768184,0.408666,0.527903,0.517596,0.596961,0.449777,0.449166,0.521752,0.507306,0.513702,0.390313,0.524008,0.464582,0.379327,0.354968,0.564965,0.569417,0.570877,0.498435,0.583979,0.45832,0.680416,0.287319
4008,real_text_window,github.com,windowed_real_text,0.108,0.593442,0.757832,0.689479,0.856107,0.177334,0.454362,0.384199,0.639263,0.345167,0.551833,0.64443,0.572295,0.614314,0.443002,0.544457,0.75093,0.473383,0.363835,0.577896,0.535947,0.537621,0.81023,0.279814,0.435181,0.593442,0.757832
4009,real_text_window,github.com,windowed_real_text,0.0,0.715829,0.540955,0.704924,0.798932,0.211711,0.536292,0.634874,0.60989,0.526426,0.331688,0.515072,0.372829,0.524491,0.328152,0.581879,0.465655,0.377924,0.421299,0.451434,0.530535,0.600993,0.52339,0.601865,0.389756,0.715829,0.540955
4010,real_text_window,github.com,windowed_real_text,0.091,0.494936,0.674261,0.680998,0.781274,0.216316,0.604511,0.461749,0.606609,0.396242,0.585415,0.718236,0.514543,0.551829,0.52591,0.68902,0.49412,0.36726,0.356324,0.476661,0.528091,0.594471,0.573512,0.667963,0.449893,0.494936,0.674261
4011,real_text_window,github.com,windowed_real_text,0.108,0.600696,0.66,0.645382,0.833522,0.199124,0.557607,0.225837,0.670172,0.313445,0.596569,0.54618,0.57524,0.540344,0.384761,0.528884,0.748364,0.227352,0.29649,0.810513,0.626787,0.759198,0.488484,0.482752,0.355189,0.600696,0.66
4012,real_text_window,github.com,windowed_real_text,0.104,0.65044,0.773706,0.759218,0.60085,0.339195,0.325045,0.526494,0.639278,0.316621,0.537141,0.643632,0.546224,0.544867,0.388506,0.545719,0.608048,0.411914,0.581432,0.348386,0.512462,0.641962,0.58813,0.58148,0.476355,0.65044,0.773706
4013,real_text_window,github.com,windowed_real_text,0.166,0.758823,0.115973,0.669584,0.787569,0.321777,0.531627,0.517839,0.509932,0.429871,0.447078,0.555037,0.528688,0.541077,0.42825,0.577332,0.451504,0.503411,0.397304,0.528711,0.445162,0.533887,0.547057,0.621989,0.614537,0.758823,0.115973
4014,real_text_window,github.com,windowed_real_text,0.16,0.196452,0.524369,0.699508,0.895116,0.102653,0.369619,0.16596,0.727948,0.540053,0.493576,0.679148,0.509554,0.714018,0.289993,0.708229,0.342018,0.3547,0.256307,0.605714,0.45641,0.500635,0.72689,0.574621,0.549502,0.196452,0.524369
4015,real_text_window,github.com,windowed_real_text,0.102,0.77893,0.162606,0.690553,0.779459,0.333485,0.580832,0.439999,0.553743,0.406463,0.565755,0.578012,0.59338,0.560917,0.474962,0.658195,0.454547,0.443876,0.342841,0.442743,0.445692,0.48272,0.503251,0.667697,0.449143,0.77893,0.162606
4016,real_text_window,github.com,windowed_real_text,0.258,0.513773,0.530571,0.59371,0.799599,0.234827,0.596751,0.307376,0.507598,0.403497,0.608762,0.656061,0.459837,0.573541,0.403666,0.711018,0.540853,0.406491,0.342966,0.571395,0.57957,0.322777,0.565792,0.675298,0.480911,0.513773,0.530571
4017,real_text_window,github.com,windowed_real_text,0.103,0.768243,0.549742,0.687623,0.728535,0.495004,0.271242,0.726694,0.621467,0.403431,0.460684,0.561571,0.505607,0.594007,0.354809,0.545425,0.554157,0.577122,0.518151,0.365903,0.410354,0.498661,0.476163,0.654678,0.4657,0.768243,0.549742
4018,real_text_window,github.com,windowed_real_text,0.107,0.732543,0.534228,0.679492,0.80389,0.294249,0.568996,0.304226,0.508372,0.23977,0.42562,0.481532,0.537403,0.638855,0.632479,0.614617,0.538976,0.473641,0.23081,0.563189,0.498248,0.448867,0.752117,0.300489,0.33353,0.732543,0.534228
4019,real_text_window,github.com,windowed_real_text,0.092,0.496768,0.746608,0.608662,0.790505,0.215769,0.453493,0.508639,0.469607,0.341047,0.351865,0.50962,0.650429,0.624434,0.476198,0.583038,0.603046,0.47972,0.480004,0.511115,0.432137,0.510022,0.504114,0.565387,0.459145,0.496768,0.746608
4020,real_text_window,github.com,windowed_real_text,0.322,0.601748,0.699295,0.628358,0.82301,0.185133,0.548178,0.27776,0.473932,0.385492,0.499745,0.610497,0.517707,0.549845,0.654585,0.647001,0.216702,0.388893,0.526871,0.360342,0.386998,0.536335,0.517606,0.637939,0.218293,0.601748,0.699295
4021,real_text_window,github.com,windowed_real_text,0.0,0.631273,0.641378,0.62275,0.855105,0.218979,0.658835,0.273269,0.624973,0.360999,0.576629,0.453823,0.569624,0.553715,0.672999,0.520301,0.650565,0.356749,0.459569,0.761324,0.389949,0.762221,0.450886,0.417555,0.533996,0.631273,0.641378
4022,real_text_window,github.com,windowed_real_text,0.086,0.792189,0.046133,0.6703,0.779746,0.308422,0.474193,0.539886,0.54377,0.426242,0.483684,0.468375,0.524868,0.643419,0.656258,0.565308,0.519823,0.434784,0.359495,0.566579,0.487329,0.481329,0.561867,0.53569,0.457559,0.792189,0.046133
4023,real_text_window,github.com,windowed_real_text,0.103,0.850689,0.065735,0.442658,0.665814,0.317437,0.53586,0.562076,0.361571,0.438153,0.524182,0.461061,0.492318,0.566758,0.528901,0.493809,0.477368,0.463673,0.425733,0.473312,0.510296,0.47873,0.713588,0.516013,0.364968,0.850689,0.065735
4024,real_text_window,github.com,windowed_real_text,0.164,0.283354,0.573731,0.658927,0.865552,0.199707,0.705589,0.443248,0.47481,0.751052,0.478505,0.459609,0.399158,0.535435,0.807307,0.591785,0.459076,0.489103,0.494957,0.289985,0.381299,0.394345,0.583348,0.437357,0.465848,0.283354,0.573731
4025,real_text_window,github.com,windowed_real_text,0.0,0.55044,0.5397,0.554102,0.785073,0.237983,0.793866,0.399146,0.476375,0.550791,0.524568,0.411034,0.587252,0.638445,0.462543,0.455122,0.256559,0.396299,0.534062,0.448529,0.451283,0.454974,0.435682,0.65612,0.477966,0.55044,0.5397
4026,real_text_window,github.com,windowed_real_text,0.106,0.638833,0.653787,0.640647,0.834822,0.290197,0.835059,0.249212,0.405134,0.577015,0.638619,0.484356,0.518677,0.55803,0.548918,0.527073,0.381676,0.49026,0.452236,0.449132,0.435296,0.552907,0.582626,0.590776,0.449565,0.638833,0.653787
4027,real_text_window,github.com,windowed_real_text,0.0,0.681252,0.641807,0.682766,0.858934,0.25006,0.873032,0.400725,0.48565,0.532392,0.567574,0.493107,0.547658,0.503354,0.323829,0.459718,0.082025,0.364134,0.737413,0.365767,0.478201,0.549932,0.446298,0.965068,0.840614,0.681252,0.641807
4028,real_text_window,github.com,windowed_real_text,0.089,0.539289,0.618767,0.589578,0.796507,0.233065,0.888627,0.47946,0.442442,0.673926,0.484894,0.461759,0.429212,0.532886,0.41443,0.472608,0.294616,0.415541,0.568675,0.434805,0.497894,0.568491,0.557877,0.725806,0.623189,0.539289,0.618767
4029,real_text_window,github.com,windowed_real_text,0.093,0.771286,0.323343,0.673506,0.786937,0.279456,0.736041,0.400402,0.540668,0.570587,0.550121,0.518242,0.459156,0.563843,0.514347,0.544115,0.522571,0.418667,0.382983,0.589808,0.387903,0.491079,0.602976,0.462418,0.548472,0.771286,0.323343
4030,real_text_window,github.com,windowed_real_text,0.105,0.610064,0.637276,0.653758,0.838735,0.283982,0.741826,0.318744,0.507616,0.322128,0.532992,0.569944,0.577816,0.661357,0.538811,0.544068,0.506564,0.408584,0.491032,0.497075,0.43511,0.408218,0.587218,0.42474,0.470457,0.610064,0.637276
4031,real_text_window,github.com,windowed_real_text,0.0,0.167184,0.533964,0.650544,0.866063,0.238963,0.59195,0.424346,0.583671,0.4467,0.412719,0.397171,0.682962,0.828817,0.469758,0.432761,0.431256,0.451048,0.468836,0.584989,0.513652,0.479349,0.509155,0.57243,0.530673,0.167184,0.533964
4032,real_text_window,github.com,windowed_real_text,0.154,0.425236,0.745464,0.686498,0.702045,0.583986,0.377256,0.621563,0.536609,0.498271,0.474966,0.562229,0.680788,0.526199,0.602336,0.545721,0.37777,0.614726,0.569833,0.4462,0.472426,0.534927,0.423775,0.533366,0.471091,0.425236,0.745464
4033,real_text_window,github.com,windowed_real_text,0.0,0.319921,0.575434,0.638552,0.830651,0.219873,0.653921,0.49026,0.5947,0.370563,0.558162,0.398009,0.61688,0.839224,0.631235,0.475165,0.386567,0.45523,0.488803,0.476497,0.485362,0.554215,0.417641,0.359854,0.502741,0.319921,0.575434
4034,real_text_window,github.com,windowed_real_text,0.296,0.118592,0.494916,0.667246,0.852007,0.364311,0.693741,0.542022,0.397345,0.400686,0.760953,0.495134,0.407722,0.556938,0.575895,0.76323,0.526702,0.695509,0.422247,0.46309,0.469717,0.445167,0.480621,0.670669,0.438774,0.118592,0.494916
4035,real_text_window,github.com,windowed_real_text,0.246,0.108872,0.504295,0.693335,0.806936,0.363934,0.577937,0.442484,0.141483,0.362622,0.888714,0.607577,0.301748,0.584287,0.508471,0.47728,0.516576,0.518999,0.642593,0.687598,0.650799,0.218064,0.503262,0.412909,0.537601,0.108872,0.504295
4036,real_text_window,github.com,windowed_real_text,0.244,0.061206,0.482113,0.707782,0.802038,0.21203,0.460211,0.263179,0.4427,0.52758,0.509804,0.520438,0.643522,0.596165,0.657021,0.382993,0.396807,0.772906,0.469894,0.357968,0.478376,0.554374,0.57588,0.540262,0.49413,0.061206,0.482113
4037,real_text_window,github.com,windowed_real_text,0.3,0.05013,0.446504,0.73022,0.783004,0.304482,0.585249,0.420144,0.32978,0.423362,0.630582,0.44975,0.613756,0.653197,0.505004,0.61829,0.591812,0.492824,0.679951,0.324613,0.340758,0.635175,0.538425,0.395854,0.373058,0.05013,0.446504
4038,real_text_window,github.com,windowed_real_text,0.246,0.167709,0.462652,0.69302,0.848893,0.307269,0.523387,0.362805,0.25763,0.783495,0.679641,0.669097,0.786092,0.687697,0.4385,0.575263,0.65449,0.428827,0.569671,0.398306,0.43044,0.57487,0.660903,0.428553,0.452697,0.167709,0.462652
4039,real_text_window,github.com,windowed_real_text,0.246,0.131115,0.51025,0.684752,0.874501,0.269718,0.719974,0.656415,0.436672,0.766013,0.527269,0.666544,0.511527,0.594471,0.622003,0.538328,0.55433,0.463442,0.487454,0.490887,0.325548,0.475022,0.627885,0.414198,0.491227,0.131115,0.51025
4040,real_text_window,github.com,windowed_real_text,0.2,0.105709,0.479363,0.661574,0.902735,0.273231,0.758332,0.606811,0.611392,0.364476,0.438743,0.656122,0.636835,0.6343,0.471648,0.386832,0.515241,0.404681,0.677874,0.421679,0.608798,0.565641,0.569373,0.340118,0.461631,0.105709,0.479363
4041,real_text_window,github.com,windowed_real_text,0.122,0.086974,0.500356,0.696914,0.890979,0.346841,0.660858,0.540958,0.337732,0.456539,0.459389,0.429229,0.76941,0.637276,0.53408,0.699826,0.520738,0.442347,0.577439,0.545337,0.537895,0.504613,0.598426,0.53083,0.456466,0.086974,0.500356
4042,real_text_window,github.com,windowed_real_text,0.122,0.107167,0.508398,0.666511,0.870708,0.276381,0.663497,0.490903,0.546971,0.243424,0.415703,0.331727,0.521277,0.819547,0.454981,0.609759,0.43362,0.418874,0.6347,0.462371,0.513452,0.541922,0.565045,0.351025,0.520917,0.107167,0.508398
4043,real_text_window,github.com,windowed_real_text,0.198,0.078625,0.446107,0.676123,0.963937,0.34783,0.702737,0.50646,0.414047,0.167086,0.325915,0.48542,0.688644,0.516831,0.403126,0.534209,0.468473,0.290608,0.62184,0.484903,0.453405,0.567706,0.3577,0.572249,0.337737,0.078625,0.446107
4044,real_text_window,github.com,windowed_real_text,0.244,0.034588,0.475896,0.746458,0.748873,0.300812,0.630125,0.42258,0.386309,0.273705,0.409262,0.499356,0.435024,0.583722,0.60331,0.755636,0.473015,0.244429,0.574464,0.445629,0.360784,0.695984,0.558508,0.411432,0.34836,0.034588,0.475896
