text_id,source,title,url,domain,language,sourcecountry,published_at,sentiment_score,narrative_topic
3915,real_text_window,"You could get paid $50K to watch every World Cup game . Here how to apply Context link: FIFA World Cup match on 1934-05-27 00:00:00: Egypt played Hungary in Naples, Italy. The recorded result class was B_win with weather context cloudy, neutral site True, event attention proxy 39.66 and media repost proxy 100.94. Related evidence: FIFA World Cup match on 1978-06-18 00:00:00: Austria played Italy in Buenos Aires, Argentina. The recorded result class was B_win with weather context clear, neutral site True, event attention proxy 44.7 and media repost proxy 87.64.",https://www.kvue.com/article/news/nation-world/world-cup-50k-job-to-watch-all-games-how-to-apply/507-4ed593dc-a9bb-4683-8ff7-e0dcafde2e47,kvue.com,English,United States,20260508T230000Z,0.218,windowed_real_text
3916,real_text_window,"You could get paid $50K to watch every World Cup game . Here how to apply Context link: FIFA World Cup match on 1934-06-01 00:00:00: Italy played Spain in Florence, Italy. The recorded result class was A_win with weather context rain, neutral site False, event attention proxy 28.66 and media repost proxy 97.63.",https://www.wkyc.com/article/news/nation-world/world-cup-50k-job-to-watch-all-games-how-to-apply/507-4ed593dc-a9bb-4683-8ff7-e0dcafde2e47,wkyc.com,English,United States,20260508T231500Z,0.143,windowed_real_text
3917,real_text_window,"You could get paid $50K to watch every World Cup game . Here how to apply Context link: FIFA World Cup match on 1938-06-05 00:00:00: Cuba played Romania in Toulouse, France. The recorded result class was draw with weather context clear, neutral site True, event attention proxy 41.12 and media repost proxy 141.46.",https://www.cbs8.com/article/news/nation-world/world-cup-50k-job-to-watch-all-games-how-to-apply/507-4ed593dc-a9bb-4683-8ff7-e0dcafde2e47,cbs8.com,English,United States,20260509T020000Z,0.0,windowed_real_text
3918,real_text_window,"You could get paid $50K to watch every World Cup game . Here how to apply Context link: FIFA World Cup match on 1938-06-12 00:00:00: Brazil played Czechoslovakia in Bordeaux, France. The recorded result class was draw with weather context hot, neutral site True, event attention proxy 32.32 and media repost proxy 69.01. Related evidence: FIFA World Cup match on 1982-06-24 00:00:00: Algeria played Chile in Oviedo, Spain. The recorded result class was A_win with weather context cloudy, neutral site True, event attention proxy 54.96 and media repost proxy 182.72.",https://www.wwltv.com/article/news/nation-world/world-cup-50k-job-to-watch-all-games-how-to-apply/507-4ed593dc-a9bb-4683-8ff7-e0dcafde2e47,wwltv.com,English,United States,20260509T011500Z,0.11,windowed_real_text
3919,real_text_window,"You could get paid $50K to watch every World Cup game . Here how to apply Context link: FIFA World Cup match on 1938-06-19 00:00:00: Brazil played Sweden in Bordeaux, France. The recorded result class was A_win with weather context windy, neutral site True, event attention proxy 41.12 and media repost proxy 109.74.",https://www.wbir.com/article/news/nation-world/world-cup-50k-job-to-watch-all-games-how-to-apply/507-4ed593dc-a9bb-4683-8ff7-e0dcafde2e47,wbir.com,English,United States,20260508T213000Z,0.143,windowed_real_text
3920,real_text_window,"You could get paid $50K to watch every World Cup game . Here how to apply Context link: FIFA World Cup match on 1950-06-28 00:00:00: Brazil played Switzerland in São Paulo, Brazil. The recorded result class was draw with weather context windy, neutral site False, event attention proxy 41.09 and media repost proxy 86.26.",https://www.ktvb.com/article/news/nation-world/world-cup-50k-job-to-watch-all-games-how-to-apply/507-4ed593dc-a9bb-4683-8ff7-e0dcafde2e47,ktvb.com,English,United States,20260508T221500Z,0.0,windowed_real_text
3921,real_text_window,"Fanatics Markets and ADI Predictstreet Launch Official FIFA World Cup 2026™ Hub Experience for U . S . Fans Context link: FIFA World Cup match on 1950-07-02 00:00:00: Chile played United States in Recife, Brazil. The recorded result class was A_win with weather context hot, neutral site True, event attention proxy 47.69 and media repost proxy 110.3. Related evidence: FIFA World Cup match on 1986-06-06 00:00:00: Hungary played Canada in Irapuato, Mexico. The recorded result class was A_win with weather context clear, neutral site True, event attention proxy 49.82 and media repost proxy 112.26.",https://www.manilatimes.net/2026/05/27/tmt-newswire/globenewswire/fanatics-markets-and-adi-predictstreet-launch-official-fifa-world-cup-2026-hub-experience-for-us-fans/2352986,manilatimes.net,English,Philippines,20260527T161500Z,0.325,windowed_real_text
3922,real_text_window,"Freedom 250 Announces Free FIFA World Cup Fan Zone on National Mall Context link: FIFA World Cup match on 1950-07-13 00:00:00: Sweden played Uruguay in São Paulo, Brazil. The recorded result class was B_win with weather context cloudy, neutral site True, event attention proxy 43.29 and media repost proxy 173.1.",https://www.breitbart.com/america250/2026/05/26/freedom-250-announces-free-fifa-world-cup-fan-zone-on-national-mall/,breitbart.com,English,United States,20260527T000000Z,0.146,windowed_real_text
3923,real_text_window,"You could get paid $50K to watch every World Cup game . Here how to apply Context link: FIFA World Cup match on 1954-06-17 00:00:00: Belgium played England in Basel, Switzerland. The recorded result class was draw with weather context clear, neutral site True, event attention proxy 51.35 and media repost proxy 178.66.",https://www.fox43.com/article/news/nation-world/world-cup-50k-job-to-watch-all-games-how-to-apply/507-4ed593dc-a9bb-4683-8ff7-e0dcafde2e47,fox43.com,English,United States,20260508T234500Z,0.0,windowed_real_text
3924,real_text_window,"Morocco Officially Set to Host FIFA 2027 Congress Context link: FIFA World Cup match on 1954-06-19 00:00:00: Scotland played Uruguay in Basel, Switzerland. The recorded result class was B_win with weather context cloudy, neutral site True, event attention proxy 49.15 and media repost proxy 114.59. Related evidence: FIFA World Cup match on 1990-06-10 00:00:00: Brazil played Sweden in Turin, Italy. The recorded result class was A_win with weather context cloudy, neutral site True, event attention proxy 53.48 and media repost proxy 226.71.",https://www.moroccoworldnews.com/2026/05/289478/morocco-officially-set-to-host-fifas-2027-congress/,moroccoworldnews.com,English,Morocco,20260501T174500Z,0.231,windowed_real_text
3925,real_text_window,"You could get paid $50K to watch every World Cup game . Here how to apply Context link: FIFA World Cup match on 1954-06-26 00:00:00: England played Uruguay in Basel, Switzerland. The recorded result class was B_win with weather context clear, neutral site True, event attention proxy 46.95 and media repost proxy 176.69.",https://www.13wmaz.com/article/news/nation-world/world-cup-50k-job-to-watch-all-games-how-to-apply/507-4ed593dc-a9bb-4683-8ff7-e0dcafde2e47,13wmaz.com,English,United States,20260508T210000Z,0.143,windowed_real_text
3926,real_text_window,"You could get paid $50K to watch every World Cup game . Here how to apply Context link: FIFA World Cup match on 1954-07-04 00:00:00: Germany played Hungary in Bern, Switzerland. The recorded result class was A_win with weather context rain, neutral site True, event attention proxy 44.75 and media repost proxy 119.59.",https://www.firstcoastnews.com/article/news/nation-world/world-cup-50k-job-to-watch-all-games-how-to-apply/507-4ed593dc-a9bb-4683-8ff7-e0dcafde2e47,firstcoastnews.com,English,United States,20260509T010000Z,0.143,windowed_real_text
3927,real_text_window,"In case you missed it : Bus from Zimbabwe intercepted | 7 killed in M17 head - on crash | McKenzie on superfan trips Context link: FIFA World Cup match on 1958-06-08 00:00:00: Scotland played Yugoslavia in Västerås, Sweden. The recorded result class was draw with weather context hot, neutral site True, event attention proxy 39.61 and media repost proxy 120.36. Related evidence: FIFA World Cup match on 1990-06-26 00:00:00: Spain played Yugoslavia in Verona, Italy. The recorded result class was B_win with weather context clear, neutral site True, event attention proxy 53.48 and media repost proxy 356.37.",https://www.citizen.co.za/news/in-case-you-missed-it-6-april-2026/,citizen.co.za,English,South Africa,20260406T193000Z,0.107,windowed_real_text
3928,real_text_window,"In case you missed it Bus from Zimbabwe intercepted 7 killed in M17 head on crash McKenzie on superfan trips Context link: FIFA World Cup match on 1958-06-11 00:00:00: Mexico played Wales in Solna, Sweden. The recorded result class was draw with weather context clear, neutral site True, event attention proxy 39.61 and media repost proxy 139.42.",https://www.citizen.co.za/news/in-case-you-missed-it-6-april-2026/,citizen.co.za,English,South Africa,20260406T193000Z,0.0,windowed_real_text
3929,real_text_window,"DoorDash , Deliveroo and Wolt Debut First - Ever International Campaign Celebrating the FIFA World Cup 2026 Context link: FIFA World Cup match on 1958-06-15 00:00:00: Germany played Northern Ireland in Malmö, Sweden. The recorded result class was draw with weather context cloudy, neutral site True, event attention proxy 44.01 and media repost proxy 105.66.",https://www.finanznachrichten.de/nachrichten-2026-05/68617232-doordash-deliveroo-and-wolt-debut-first-ever-international-campaign-celebrating-the-fifa-world-cup-2026-004.htm,finanznachrichten.de,English,Germany,20260528T113000Z,0.0,windowed_real_text
3930,real_text_window,"Where to watch FIFA World Cup 2026 in India Context link: FIFA World Cup match on 1958-06-19 00:00:00: Brazil played Wales in Gothenburg, Sweden. The recorded result class was A_win with weather context clear, neutral site True, event attention proxy 37.41 and media repost proxy 98.16. Related evidence: FIFA World Cup match on 1994-06-28 00:00:00: Italy played Mexico in Washington, D.C., United States. The recorded result class was draw with weather context hot, neutral site True, event attention proxy 52.73 and media repost proxy 132.92.",https://www.siasat.com/where-to-watch-fifa-world-cup-2026-in-india-3480901/,siasat.com,English,India,20260601T131500Z,0.113,windowed_real_text
3931,real_text_window,"zee etertainment enterprises share decline can rally above 30 percent CLSA projects after FIFA rights win 30 % से ज्यादा उछलेगा ₹93 वाला शेयर ? कंपनी को फीफा वर्ल्डकप दिखाने का मिला है अधिकार , Business Hindi News Context link: FIFA World Cup match on 1958-06-29 00:00:00: Sweden played Brazil in Solna, Sweden. The recorded result class was B_win with weather context clear, neutral site False, event attention proxy 50.61 and media repost proxy 101.82.",https://www.livehindustan.com/business/zee-etertainment-enterprises-share-decline-can-rally-above-30-percent-clsa-projects-after-fifa-rights-win-201780384225196.html,livehindustan.com,Hindi,India,20260602T080000Z,0.277,windowed_real_text
3932,real_text_window,"zee etertainment enterprises share decline can rally above 30 percent CLSA projects after FIFA rights win 30 स ज य द उछल ग 93 व ल श यर Context link: FIFA World Cup match on 1962-05-31 00:00:00: Germany played Italy in Santiago, Chile. The recorded result class was draw with weather context clear, neutral site True, event attention proxy 36.67 and media repost proxy 95.86.",https://www.livehindustan.com/business/zee-etertainment-enterprises-share-decline-can-rally-above-30-percent-clsa-projects-after-fifa-rights-win-201780384225196.html,livehindustan.com,Hindi,India,20260602T080000Z,0.144,windowed_real_text
3933,real_text_window,"क पन क फ फ वर ल डकप द ख न क म ल ह अध क र Business Hindi News Context link: FIFA World Cup match on 1962-06-03 00:00:00: Colombia played Russia in Arica, Chile. The recorded result class was draw with weather context clear, neutral site True, event attention proxy 54.27 and media repost proxy 251.23. Related evidence: FIFA World Cup match on 1998-06-16 00:00:00: Scotland played Norway in Bordeaux, France. The recorded result class was draw with weather context cloudy, neutral site True, event attention proxy 54.19 and media repost proxy 135.97.",https://www.livehindustan.com/business/zee-etertainment-enterprises-share-decline-can-rally-above-30-percent-clsa-projects-after-fifa-rights-win-201780384225196.html,livehindustan.com,Hindi,India,20260602T080000Z,0.0,windowed_real_text
3934,real_text_window,"Nile Special offers Ugandan fans a chance to win all expenses paid trip to FIFA World Cup 2026 Context link: FIFA World Cup match on 1962-06-07 00:00:00: Bulgaria played England in Rancagua, Chile. The recorded result class was draw with weather context clear, neutral site True, event attention proxy 36.67 and media repost proxy 110.68.",https://kawowo.com/2026/03/27/nile-special-offers-ugandan-fans-a-chance-to-win-all-expenses-paid-trip-to-fifa-world-cup-2026/,kawowo.com,English,Uganda,20260327T211500Z,0.141,windowed_real_text
3935,real_text_window,"Nile Special offers Ugandan fans a chance to win all expenses paid trip to FIFA World Cup 2026 Context link: FIFA World Cup match on 1962-06-10 00:00:00: Germany played Yugoslavia in Santiago, Chile. The recorded result class was B_win with weather context rain, neutral site True, event attention proxy 38.87 and media repost proxy 132.68.",https://kawowo.com/2026/03/27/nile-special-offers-ugandan-fans-a-chance-to-win-all-expenses-paid-trip-to-fifa-world-cup-2026/,kawowo.com,English,Uganda,20260327T211500Z,0.28,windowed_real_text
3936,real_text_window,"You could get paid $50K to watch every World Cup game . Here how to apply Context link: FIFA World Cup match on 1966-07-12 00:00:00: Germany played Switzerland in Sheffield, England. The recorded result class was A_win with weather context clear, neutral site True, event attention proxy 49.12 and media repost proxy 114.59. Related evidence: FIFA World Cup match on 1998-07-03 00:00:00: Brazil played Denmark in Nantes, France. The recorded result class was A_win with weather context rain, neutral site True, event attention proxy 60.79 and media repost proxy 154.32.",https://www.kens5.com/article/news/nation-world/world-cup-50k-job-to-watch-all-games-how-to-apply/507-4ed593dc-a9bb-4683-8ff7-e0dcafde2e47,kens5.com,English,United States,20260508T214500Z,0.22,windowed_real_text
3937,real_text_window,"You could get paid $50K to watch every World Cup game . Here how to apply Context link: FIFA World Cup match on 1966-07-15 00:00:00: Chile played North Korea in Middlesbrough, England. The recorded result class was draw with weather context windy, neutral site True, event attention proxy 42.52 and media repost proxy 116.47.",https://www.5newsonline.com/article/news/nation-world/world-cup-50k-job-to-watch-all-games-how-to-apply/507-4ed593dc-a9bb-4683-8ff7-e0dcafde2e47,5newsonline.com,English,United States,20260508T233000Z,0.0,windowed_real_text
3938,real_text_window,"World Cup safety : NYPD teaming up with feds to combat weaponized drone and other measures to safeguard city during tourney Context link: FIFA World Cup match on 1966-07-19 00:00:00: Argentina played Switzerland in Sheffield, England. The recorded result class was A_win with weather context clear, neutral site True, event attention proxy 42.52 and media repost proxy 115.63.",https://www.amny.com/news/world-cup-safety-nypd-feds-weaponized-drones/,amny.com,English,United States,20260521T230000Z,0.136,windowed_real_text
3939,real_text_window,"World Cup safety NYPD teaming up with feds to combat weaponized drone and other measures to safeguard city during tourney Context link: FIFA World Cup match on 1966-07-20 00:00:00: Germany played Spain in Birmingham, England. The recorded result class was A_win with weather context rain, neutral site True, event attention proxy 44.72 and media repost proxy 141.97. Related evidence: FIFA World Cup match on 2002-06-10 00:00:00: Tunisia played Belgium in Ōita, Japan. The recorded result class was draw with weather context clear, neutral site True, event attention proxy 55.65 and media repost proxy 183.57.",https://www.amny.com/news/world-cup-safety-nypd-feds-weaponized-drones/,amny.com,English,United States,20260521T230000Z,0.107,windowed_real_text
3940,real_text_window,"Westmont College to Host Qatar National Team for FIFA World Cup Context link: FIFA World Cup match on 1966-07-28 00:00:00: Portugal played Russia in London, England. The recorded result class was A_win with weather context clear, neutral site True, event attention proxy 44.72 and media repost proxy 106.47.",https://www.noozhawk.com/westmont-college-to-host-qatar-national-team-for-fifa-world-cup/,noozhawk.com,English,United States,20260529T014500Z,0.149,windowed_real_text
3941,real_text_window,"BTCC Exchange Named Official Regional Partner of the Argentine National Team Context link: FIFA World Cup match on 1970-06-03 00:00:00: Brazil played Czechoslovakia in Guadalajara, Mexico. The recorded result class was A_win with weather context clear, neutral site True, event attention proxy 50.58 and media repost proxy 77.73.",https://www.benzinga.com/pressreleases/26/04/51624150/btcc-exchange-named-official-regional-partner-of-the-argentine-national-team,benzinga.com,English,United States,20260402T134500Z,0.298,windowed_real_text
3942,real_text_window,"adidas Trefoil logo makes a World Cup comeback after 36 years Context link: FIFA World Cup match on 1970-06-07 00:00:00: Brazil played England in Guadalajara, Mexico. The recorded result class was A_win with weather context clear, neutral site True, event attention proxy 41.78 and media repost proxy 57.46. Related evidence: FIFA World Cup match on 2006-06-11 00:00:00: Mexico played Iran in Nuremberg, Germany. The recorded result class was A_win with weather context clear, neutral site True, event attention proxy 61.51 and media repost proxy 180.33.",https://www.marketing-interactive.com/adidas-trefoil-makes-a-world-cup-comeback-after-36-years,marketing-interactive.com,English,Singapore,20260326T051500Z,0.226,windowed_real_text
3943,real_text_window,"Lenovo and David Beckham Team Up for Global Collaboration Context link: FIFA World Cup match on 1970-06-10 00:00:00: Sweden played Uruguay in Puebla, Mexico. The recorded result class was A_win with weather context hot, neutral site True, event attention proxy 41.78 and media repost proxy 107.62.",https://outoftownblog.com/lenovo-and-david-beckham-team-up-for-global-collaboration/,outoftownblog.com,English,Philippines,20260404T164500Z,0.305,windowed_real_text
3944,real_text_window,"FIFA and YouTube team up for the 2026 World Cup : Key details explained Context link: FIFA World Cup match on 1970-06-14 00:00:00: Mexico played Italy in Toluca, Mexico. The recorded result class was B_win with weather context clear, neutral site False, event attention proxy 50.58 and media repost proxy 273.41.",https://www.thenews.com.pk/latest/1401123-fifa-and-youtube-team-up-for-the-2026-world-cup-key-details-explained,thenews.com.pk,English,Pakistan,20260502T093000Z,0.147,windowed_real_text
3945,real_text_window,"Integral Appointed as Referral Agent for Ghana , Ivory Coast and Senegal for FIFA World Cup 26™ Hospitality Sales Context link: FIFA World Cup match on 1974-06-14 00:00:00: DR Congo played Scotland in Dortmund, Germany. The recorded result class was B_win with weather context clear, neutral site True, event attention proxy 45.44 and media repost proxy 163.26. Related evidence: FIFA World Cup match on 2006-06-23 00:00:00: Switzerland played South Korea in Hanover, Germany. The recorded result class was A_win with weather context clear, neutral site True, event attention proxy 57.11 and media repost proxy 180.43.",https://www.ghanamma.com/2026/04/20/integral-appointed-as-referral-agent-for-ghana-ivory-coast-and-senegal-for-fifa-world-cup-26-hospitality-sales/,ghanamma.com,English,Ghana,20260421T001500Z,0.214,windowed_real_text
3946,real_text_window,"Integral Appointed as Referral Agent for Ghana Ivory Coast and Senegal for FIFA World Cup 26 Hospitality Sales Context link: FIFA World Cup match on 1974-06-18 00:00:00: Chile played German DR in Berlin, Germany. The recorded result class was draw with weather context rain, neutral site True, event attention proxy 45.44 and media repost proxy 117.67.",https://www.ghanamma.com/2026/04/20/integral-appointed-as-referral-agent-for-ghana-ivory-coast-and-senegal-for-fifa-world-cup-26-hospitality-sales/,ghanamma.com,English,Ghana,20260421T001500Z,0.0,windowed_real_text
3947,real_text_window,"Kevin Hart , Michelob ULTRA Offer $90K World Cup Fan Role Context link: FIFA World Cup match on 1974-06-19 00:00:00: Netherlands played Sweden in Dortmund, Germany. The recorded result class was draw with weather context cloudy, neutral site True, event attention proxy 41.04 and media repost proxy 137.13.",https://www.forbes.com/sites/noelburgess/2026/05/15/kevin-hart-michelob-ultra-world-cup-2026-fan-job/,forbes.com,English,United States,20260515T201500Z,0.0,windowed_real_text
3948,real_text_window,"Canada Welcomes The World : The FIFA World Cup 2026 | The Reporter Ethiopia Context link: FIFA World Cup match on 1974-06-23 00:00:00: Poland played Italy in Stuttgart, Germany. The recorded result class was A_win with weather context clear, neutral site True, event attention proxy 47.64 and media repost proxy 111.71. Related evidence: FIFA World Cup match on 2010-06-18 00:00:00: England played Algeria in Cape Town, South Africa. The recorded result class was draw with weather context rain, neutral site True, event attention proxy 54.17 and media repost proxy 165.56.",https://www.thereporterethiopia.com/50790/,thereporterethiopia.com,English,Ethiopia,20260523T091500Z,0.112,windowed_real_text
3949,real_text_window,"Boston Mayor Michelle Wu details plans for FIFA Fan Festival on City Hall Plaza ahead of World Cup Context link: FIFA World Cup match on 1974-06-30 00:00:00: German DR played Netherlands in Gelsenkirchen, Germany. The recorded result class was B_win with weather context clear, neutral site True, event attention proxy 45.44 and media repost proxy 126.68.",https://www.wcvb.com/article/fifa-fan-festival-boston-city-hall-plaza-details/71083293,wcvb.com,English,United States,20260421T181500Z,0.137,windowed_real_text
3950,real_text_window,"Boston Mayor Michelle Wu details plans for FIFA Fan Festival on City Hall Plaza ahead of World Cup Context link: FIFA World Cup match on 1974-07-06 00:00:00: Brazil played Poland in Munich, Germany. The recorded result class was B_win with weather context cloudy, neutral site True, event attention proxy 43.24 and media repost proxy 136.28.",https://www.wcvb.com/article/fifa-fan-festival-boston-city-hall-plaza-details/71083293,wcvb.com,English,United States,20260421T181500Z,0.139,windowed_real_text
3951,real_text_window,"Madonna , Shakira , BTS to headline first World Cup final half - time show Context link: FIFA World Cup match on 1978-06-03 00:00:00: Brazil played Sweden in Mar del Plata, Argentina. The recorded result class was draw with weather context cloudy, neutral site True, event attention proxy 46.9 and media repost proxy 145.99. Related evidence: FIFA World Cup match on 2010-07-03 00:00:00: Paraguay played Spain in Johannesburg, South Africa. The recorded result class was B_win with weather context clear, neutral site True, event attention proxy 56.37 and media repost proxy 103.93.",https://thenationonlineng.net/madonna-shakira-bts-to-headline-first-world-cup-final-half-time-show/,thenationonlineng.net,English,Nigeria,20260514T181500Z,0.11,windowed_real_text
3952,real_text_window,"PIF Becomes Official Supporter of 2026 FIFA World Cup Context link: FIFA World Cup match on 1978-06-07 00:00:00: Austria played Sweden in Buenos Aires, Argentina. The recorded result class was A_win with weather context clear, neutral site True, event attention proxy 44.7 and media repost proxy 131.16.",https://www.miragenews.com/pif-becomes-official-supporter-of-2026-fifa-1673733/,miragenews.com,English,United States,20260514T133000Z,0.152,windowed_real_text
3953,real_text_window,"Soccer Star Ronaldinho Starts Label , to Drop World Cup - Inspired Album Context link: FIFA World Cup match on 1978-06-10 00:00:00: Mexico played Poland in Rosario, Argentina. The recorded result class was B_win with weather context cloudy, neutral site True, event attention proxy 51.3 and media repost proxy 115.91.",https://www.billboard.com/pro/soccar-star-ronaldinho-starts-label-world-cup-album/,billboard.com,English,United States,20260330T201500Z,0.149,windowed_real_text
3954,real_text_window,"A giant match ball outside , soccer science inside : Science World embraces FIFA | Daily Hive Context link: FIFA World Cup match on 1978-06-14 00:00:00: Brazil played Peru in Mendoza, Argentina. The recorded result class was A_win with weather context clear, neutral site True, event attention proxy 49.1 and media repost proxy 96.64. Related evidence: FIFA World Cup match on 2014-06-23 00:00:00: Croatia played Mexico in Recife, Brazil. The recorded result class was B_win with weather context rain, neutral site True, event attention proxy 64.42 and media repost proxy 89.87.",https://dailyhive.com/vancouver/science-technology-fifa-museum-science-world-vancouver-exhibit-beautiful-dome,dailyhive.com,English,Canada,20260517T004500Z,0.221,windowed_real_text
3955,real_text_window,"Madonna , Shakira and BTS to headline FIFA World Cup Final first - ever halftime show ; Coldplay to curate Context link: FIFA World Cup match on 1978-06-21 00:00:00: Austria played Germany in Córdoba, Argentina. The recorded result class was A_win with weather context cloudy, neutral site True, event attention proxy 53.5 and media repost proxy 114.77.",https://www.hindustantimes.com/entertainment/music/madonna-shakira-and-bts-to-headline-fifa-world-cup-2026-final-halftime-show-coldplay-to-curate-101778736288386.html,hindustantimes.com,English,India,20260514T071500Z,0.139,windowed_real_text
3956,real_text_window,"Qatar Airways unveils FIFA World Cup 2026 livery Context link: FIFA World Cup match on 1982-06-14 00:00:00: Italy played Poland in Vigo, Spain. The recorded result class was draw with weather context cloudy, neutral site True, event attention proxy 43.96 and media repost proxy 93.08.",https://tradearabia.com:443/News/462880/Qatar-Airways-unveils-FIFA-World-Cup-2026-livery/TTN,tradearabia.com,English,United Arab Emirates,20260526T060000Z,0.0,windowed_real_text
3957,real_text_window,"Qatar Airways unveils FIFA World Cup 2026 livery Context link: FIFA World Cup match on 1982-06-17 00:00:00: Chile played Austria in Oviedo, Spain. The recorded result class was B_win with weather context windy, neutral site True, event attention proxy 46.16 and media repost proxy 134.87. Related evidence: FIFA World Cup match on 2018-06-17 00:00:00: Germany played Mexico in Moscow, Russia. The recorded result class was B_win with weather context windy, neutral site True, event attention proxy 59.28 and media repost proxy 197.7.",https://tradearabia.com:443/News/462880/Qatar-Airways-unveils-FIFA-World-Cup-2026-livery,tradearabia.com,English,United Arab Emirates,20260526T060000Z,0.231,windowed_real_text
3958,real_text_window,"Iconic Dallas mural painted over for FIFA World Cup project sparks backlash from artist , residents Context link: FIFA World Cup match on 1982-06-19 00:00:00: Poland played Cameroon in A Coruña, Spain. The recorded result class was draw with weather context clear, neutral site True, event attention proxy 43.96 and media repost proxy 102.47.",https://www.wcnc.com/article/news/nation-world/iconic-dallas-mural-painted-over-for-fifa-world-cup-project-sparks-backlash-from-artist-residents/507-605e5bca-c94e-4ef9-af44-508f75e31d87,wcnc.com,English,United States,20260516T163000Z,0.0,windowed_real_text
3959,real_text_window,"Seattle - area youth score free World Cup 2026 tickets , snacks and scarves Context link: FIFA World Cup match on 1982-06-21 00:00:00: Honduras played Northern Ireland in Zaragoza, Spain. The recorded result class was draw with weather context clear, neutral site True, event attention proxy 48.36 and media repost proxy 109.14.",https://komonews.com/news/local/city-of-seattle-mayor-katie-wilson-world-cup-tickets-seattle-stadium-some-kids-in-seattle-will-attend-a-world-cup-match-safety-seattlefwc26-ceo-peter-tomozawa-nonprofits,komonews.com,English,United States,20260603T230000Z,0.0,windowed_real_text
3960,real_text_window,"Iconic Dallas mural painted over for FIFA World Cup project sparks backlash from artist , residents Context link: FIFA World Cup match on 1982-06-24 00:00:00: Algeria played Chile in Oviedo, Spain. The recorded result class was A_win with weather context cloudy, neutral site True, event attention proxy 54.96 and media repost proxy 182.72. Related evidence: FIFA World Cup match on 2018-06-30 00:00:00: France played Argentina in Kazan, Russia. The recorded result class was A_win with weather context clear, neutral site True, event attention proxy 72.48 and media repost proxy 154.33.",https://www.9news.com/article/news/nation-world/iconic-dallas-mural-painted-over-for-fifa-world-cup-project-sparks-backlash-from-artist-residents/507-605e5bca-c94e-4ef9-af44-508f75e31d87,9news.com,English,United States,20260516T170000Z,0.22,windowed_real_text
3961,real_text_window,"Iconic Dallas mural painted over for FIFA World Cup project sparks backlash from artist , residents Context link: FIFA World Cup match on 1982-06-28 00:00:00: Poland played Belgium in Barcelona, Spain. The recorded result class was A_win with weather context cloudy, neutral site True, event attention proxy 50.56 and media repost proxy 131.23.",https://www.khou.com/article/news/nation-world/iconic-dallas-mural-painted-over-for-fifa-world-cup-project-sparks-backlash-from-artist-residents/507-605e5bca-c94e-4ef9-af44-508f75e31d87,khou.com,English,United States,20260516T161500Z,0.143,windowed_real_text
3962,real_text_window,"Iconic Dallas mural painted over for FIFA World Cup project sparks backlash from artist , residents Context link: FIFA World Cup match on 1982-07-04 00:00:00: France played Northern Ireland in Madrid, Spain. The recorded result class was A_win with weather context clear, neutral site True, event attention proxy 54.96 and media repost proxy 220.36.",https://www.wnep.com/article/news/nation-world/iconic-dallas-mural-painted-over-for-fifa-world-cup-project-sparks-backlash-from-artist-residents/507-605e5bca-c94e-4ef9-af44-508f75e31d87,wnep.com,English,United States,20260516T133000Z,0.141,windowed_real_text
3963,real_text_window,"BTCC Exchange and AFA Launch a Trading Championship with a Million - USDT Prize Pool and a Messi - Signed Jersey Context link: FIFA World Cup match on 1982-07-11 00:00:00: Italy played Germany in Madrid, Spain. The recorded result class was A_win with weather context clear, neutral site True, event attention proxy 52.76 and media repost proxy 107.97. Related evidence: FIFA World Cup match on 2022-11-26 00:00:00: France played Denmark in Doha, Qatar. The recorded result class was A_win with weather context rain, neutral site True, event attention proxy 65.14 and media repost proxy 186.77.",https://bravenewcoin.com/press-release/btcc-exchange-and-afa-launch-a-trading-championship-with-a-million-usdt-prize-pool-and-a-messi-signed-jersey,bravenewcoin.com,English,United States,20260507T230000Z,0.322,windowed_real_text
3964,real_text_window,"BTCC Exchange and AFA Launch a Trading Championship with a Million USDT Prize Pool and a Messi Signed Jersey Context link: FIFA World Cup match on 1986-06-03 00:00:00: Algeria played Northern Ireland in Guadalajara, Mexico. The recorded result class was draw with weather context clear, neutral site True, event attention proxy 49.82 and media repost proxy 197.14.",https://bravenewcoin.com/press-release/btcc-exchange-and-afa-launch-a-trading-championship-with-a-million-usdt-prize-pool-and-a-messi-signed-jersey,bravenewcoin.com,English,United States,20260507T230000Z,0.137,windowed_real_text
3965,real_text_window,"Iconic Dallas mural painted over for FIFA World Cup project sparks backlash from artist , residents Context link: FIFA World Cup match on 1986-06-05 00:00:00: Italy played Argentina in Puebla, Mexico. The recorded result class was draw with weather context cloudy, neutral site True, event attention proxy 49.82 and media repost proxy 151.67.",https://www.kgw.com/article/news/nation-world/iconic-dallas-mural-painted-over-for-fifa-world-cup-project-sparks-backlash-from-artist-residents/507-605e5bca-c94e-4ef9-af44-508f75e31d87,kgw.com,English,United States,20260516T163000Z,0.0,windowed_real_text
