panel_id,team,sponsor,stage,predicted_roi,media_value_index,fan_conversion_rate,social_spread_index,brand_influence_score,commercial_decision_score
2018_839_Iran,Iran,Adidas,group_or_knockout,3.441,0.462891,0.346512,0.357777,0.599925,0.416108
1982_318_Austria,Austria,McDonald's,tournament,3.433,0.331791,0.616748,0.416555,0.335321,0.41609
2022_911_Croatia,Croatia,Hisense,group_or_knockout,3.473,0.511772,0.246844,0.299053,0.688495,0.415904
1962_149_Bulgaria,Bulgaria,Visa,tournament,3.443,0.455224,0.314303,0.41618,0.583058,0.41551
1974_240_Uruguay,Uruguay,Vivo,tournament,3.318,0.411414,0.543413,0.524749,0.360239,0.415236
1994_488_Greece,Greece,Qatar Airways,group_or_knockout,3.474,0.453161,0.343368,0.323183,0.595463,0.414657
2022_923_Australia,Australia,Mengniu,group_or_knockout,3.421,0.500592,0.499307,0.359492,0.258668,0.414052
1998_550_Chile,Chile,Hisense,group_or_knockout,3.456,0.423463,0.348043,0.333401,0.667483,0.414027
2006_655_Czech_Republic,Czech Republic,Mengniu,group_or_knockout,3.371,0.521281,0.572108,0.33884,0.209127,0.413945
1994_491_Spain,Spain,Budweiser,group_or_knockout,3.154,0.457506,0.46717,0.508633,0.728164,0.41366
2006_691_France,France,Qatar Airways,group_or_knockout,2.862,0.613401,0.430389,0.651481,0.829643,0.413565
1978_286_Peru,Peru,Budweiser,tournament,3.755,0.221243,0.338569,0.228699,0.676601,0.413393
1954_94_Uruguay,Uruguay,Vivo,tournament,3.361,0.386443,0.539776,0.493879,0.360239,0.413295
1966_200_Germany,Germany,Coca-Cola,tournament,3.32,0.384478,0.400995,0.39495,0.834073,0.413283
2018_886_Portugal,Portugal,Mengniu,group_or_knockout,3.35,0.528828,0.493204,0.331561,0.379403,0.413246
2010_729_Algeria,Algeria,Budweiser,group_or_knockout,3.418,0.466029,0.360834,0.360897,0.577479,0.413006
1982_358_Poland,Poland,Coca-Cola,tournament,3.435,0.387418,0.308498,0.406885,0.746106,0.412964
1938_42_Norway,Norway,McDonald's,tournament,3.849,0.249256,0.358645,0.310285,0.273321,0.412908
1986_380_Spain,Spain,Budweiser,group_or_knockout,3.245,0.390613,0.454143,0.495961,0.728164,0.412874
1962_140_Colombia,Colombia,Mengniu,tournament,3.391,0.39827,0.544902,0.487927,0.269293,0.412842
1994_488_Bulgaria,Bulgaria,Visa,group_or_knockout,3.474,0.453161,0.314549,0.355742,0.583058,0.412788
1986_367_Algeria,Algeria,Budweiser,group_or_knockout,3.415,0.444633,0.354638,0.405149,0.577479,0.412784
1938_36_Germany,Germany,Coca-Cola,tournament,3.688,0.120354,0.351196,0.346907,0.834073,0.412477
1994_479_Colombia,Colombia,Mengniu,group_or_knockout,3.381,0.462729,0.561176,0.376505,0.269293,0.412369
1994_513_Italy,Italy,Visa,group_or_knockout,3.334,0.408594,0.343461,0.374516,0.874646,0.412206
1990_420_Costa_Rica,Costa Rica,Visa,group_or_knockout,3.517,0.356293,0.346964,0.362871,0.635323,0.412065
1970_222_Czechoslovakia,Czechoslovakia,Coca-Cola,tournament,3.534,0.259072,0.403461,0.388029,0.677672,0.411975
1982_341_Yugoslavia,Yugoslavia,Qatar Airways,tournament,3.287,0.395608,0.413088,0.550935,0.61998,0.411791
1958_121_Scotland,Scotland,Adidas,tournament,3.803,0.234483,0.277151,0.219437,0.659456,0.41176
1970_226_England,England,McDonald's,tournament,3.339,0.434416,0.470088,0.461934,0.452957,0.411741
1966_196_North_Korea,North Korea,Adidas,tournament,3.399,0.474285,0.327094,0.357313,0.645981,0.411329
2018_884_Belgium,Belgium,Visa,group_or_knockout,3.36,0.482171,0.345289,0.334211,0.704752,0.411246
1982_327_England,England,McDonald's,tournament,3.346,0.411063,0.462516,0.494492,0.452957,0.411187
1950_58_Yugoslavia,Yugoslavia,Qatar Airways,tournament,3.628,0.204301,0.382317,0.40044,0.61998,0.410732
1982_345_France,France,Qatar Airways,tournament,3.246,0.380609,0.392539,0.49986,0.829643,0.410476
1954_91_England,England,McDonald's,tournament,3.688,0.203563,0.432926,0.368728,0.452957,0.410438
2014_790_Australia,Australia,Mengniu,group_or_knockout,3.211,0.626282,0.515673,0.411366,0.258668,0.41026
1934_31_Spain,Spain,Budweiser,tournament,3.708,0.070336,0.394758,0.400877,0.728164,0.410246
1970_211_Uruguay,Uruguay,Vivo,tournament,3.709,0.190358,0.51894,0.312864,0.360239,0.410088
1986_397_Mexico,Mexico,Vivo,group_or_knockout,3.386,0.399103,0.533293,0.421935,0.362371,0.410012
2006_704_England,England,McDonald's,group_or_knockout,3.336,0.439846,0.471464,0.443102,0.452957,0.409951
1938_36_Switzerland,Switzerland,Visa,tournament,3.688,0.120354,0.339875,0.404675,0.745008,0.409621
1990_439_Austria,Austria,McDonald's,group_or_knockout,3.308,0.413817,0.622594,0.410996,0.335321,0.409616
1962_159_Czechoslovakia,Czechoslovakia,Coca-Cola,tournament,3.533,0.273943,0.406902,0.344721,0.677672,0.409604
1974_264_Yugoslavia,Yugoslavia,Qatar Airways,tournament,3.438,0.340025,0.407437,0.414722,0.61998,0.409426
2018_838_Egypt,Egypt,Hyundai,group_or_knockout,3.422,0.511688,0.301039,0.291341,0.637317,0.409327
1962_143_Italy,Italy,Visa,tournament,3.669,0.169921,0.296611,0.314604,0.874646,0.409323
2014_775_Cameroon,Cameroon,Hyundai,group_or_knockout,3.374,0.490086,0.316615,0.359638,0.654762,0.409164
2006_666_Angola,Angola,Coca-Cola,group_or_knockout,3.489,0.510869,0.208932,0.366584,0.564869,0.409146
2014_796_Ecuador,Ecuador,McDonald's,group_or_knockout,3.367,0.536956,0.437149,0.351658,0.356037,0.408793
1982_346_Poland,Poland,Coca-Cola,tournament,3.431,0.383647,0.306433,0.390868,0.746106,0.408727
1986_367_Northern_Ireland,Northern Ireland,Hisense,group_or_knockout,3.415,0.444633,0.298275,0.418508,0.61808,0.408569
2022_901_Ecuador,Ecuador,McDonald's,group_or_knockout,3.075,0.669506,0.449334,0.535613,0.356037,0.407984
1970_220_Sweden,Sweden,Budweiser,tournament,3.55,0.247212,0.334265,0.412861,0.721092,0.407902
1998_535_Chile,Chile,Hisense,group_or_knockout,3.45,0.413994,0.344601,0.316053,0.667483,0.407706
1998_528_Croatia,Croatia,Hisense,group_or_knockout,3.216,0.601128,0.255196,0.452136,0.688495,0.407522
1998_538_South_Africa,South Africa,Hyundai,group_or_knockout,3.503,0.434651,0.289922,0.313492,0.61679,0.407493
1974_239_Sweden,Sweden,Budweiser,tournament,3.605,0.223639,0.332005,0.369285,0.721092,0.407118
1958_132_Sweden,Sweden,Budweiser,tournament,3.618,0.204754,0.32581,0.386735,0.721092,0.406869
2018_876_Croatia,Croatia,Hisense,group_or_knockout,3.272,0.601452,0.25982,0.361203,0.688495,0.406802
2014_820_United_States,United States,Mengniu,group_or_knockout,3.311,0.483744,0.583594,0.385689,0.252885,0.406789
2006_679_Trinidad_and_Tobago,Trinidad and Tobago,Mengniu,group_or_knockout,3.772,0.430233,0.376203,0.120799,0.199947,0.406745
1990_448_South_Korea,South Korea,Hisense,group_or_knockout,3.422,0.376128,0.37494,0.37271,0.660317,0.406498
1954_79_Yugoslavia,Yugoslavia,Qatar Airways,tournament,3.709,0.145203,0.370666,0.363011,0.61998,0.406459
2010_716_Ghana,Ghana,Vivo,group_or_knockout,3.255,0.529961,0.528628,0.414342,0.314982,0.406176
1962_137_Bulgaria,Bulgaria,Visa,tournament,3.779,0.222751,0.265141,0.300553,0.583058,0.405973
2002_590_Croatia,Croatia,Hisense,group_or_knockout,3.485,0.462864,0.231011,0.308137,0.688495,0.405946
1978_274_Mexico,Mexico,Vivo,tournament,3.359,0.418514,0.537176,0.395559,0.362371,0.405934
1934_21_Germany,Germany,Coca-Cola,tournament,3.49,0.236685,0.368745,0.372072,0.834073,0.405479
2026_972_Turkey,Turkey,Hyundai,group_or_knockout,3.211,0.578847,0.334121,0.347047,0.730971,0.40537
1934_35_Italy,Italy,Visa,tournament,3.738,0.106243,0.280583,0.308236,0.874646,0.405223
1974_252_Yugoslavia,Yugoslavia,Qatar Airways,tournament,3.485,0.295586,0.397605,0.398948,0.61998,0.404994
1982_349_Northern_Ireland,Northern Ireland,Hisense,tournament,3.401,0.459375,0.299406,0.388027,0.61808,0.404972
1966_172_Russia,Russia,Hyundai,tournament,3.334,0.31231,0.395293,0.458703,0.802854,0.40496
1998_530_England,England,McDonald's,group_or_knockout,3.366,0.417197,0.465516,0.407461,0.452957,0.404859
1978_304_Germany,Germany,Coca-Cola,tournament,3.262,0.403321,0.40119,0.38451,0.834073,0.404498
1994_481_South_Korea,South Korea,Hisense,group_or_knockout,3.475,0.341336,0.368549,0.345629,0.660317,0.404414
1998_550_Cameroon,Cameroon,Hyundai,group_or_knockout,3.456,0.423463,0.299899,0.335477,0.654762,0.40438
2018_873_Peru,Peru,Budweiser,group_or_knockout,3.213,0.532599,0.381577,0.382174,0.676601,0.403615
1934_35_Czechoslovakia,Czechoslovakia,Coca-Cola,tournament,3.738,0.106243,0.375145,0.314069,0.677672,0.403364
1938_40_Belgium,Belgium,Visa,tournament,3.781,0.173224,0.286347,0.240763,0.704752,0.40309
1994_506_United_States,United States,Mengniu,group_or_knockout,3.324,0.432608,0.570762,0.437388,0.252885,0.403045
2010_753_Chile,Chile,Hisense,group_or_knockout,3.414,0.457257,0.35168,0.256166,0.667483,0.402973
2002_618_Paraguay,Paraguay,Hyundai,group_or_knockout,3.107,0.544833,0.401725,0.502048,0.64409,0.40244
1998_534_Norway,Norway,McDonald's,group_or_knockout,3.606,0.434694,0.385532,0.253462,0.273321,0.402391
1978_274_Tunisia,Tunisia,Coca-Cola,tournament,3.359,0.418514,0.320498,0.421095,0.680922,0.402362
1954_94_England,England,McDonald's,tournament,3.361,0.386443,0.457255,0.453572,0.452957,0.40207
1962_158_Yugoslavia,Yugoslavia,Qatar Airways,tournament,3.318,0.367873,0.405074,0.488999,0.61998,0.401725
1994_498_Morocco,Morocco,Coca-Cola,group_or_knockout,3.372,0.483172,0.348782,0.364005,0.534742,0.401646
2022_919_Iran,Iran,Adidas,group_or_knockout,3.215,0.551725,0.353488,0.424669,0.599925,0.401445
2002_606_South_Africa,South Africa,Hyundai,group_or_knockout,3.508,0.409882,0.280974,0.309674,0.61679,0.40089
1986_381_Poland,Poland,Coca-Cola,group_or_knockout,3.411,0.360898,0.295861,0.411647,0.746106,0.400761
1998_539_Bulgaria,Bulgaria,Visa,group_or_knockout,3.521,0.392571,0.297587,0.319602,0.583058,0.400667
2014_807_Croatia,Croatia,Hisense,group_or_knockout,3.468,0.51508,0.246155,0.19255,0.688495,0.400606
2006_670_Portugal,Portugal,Mengniu,group_or_knockout,3.395,0.441037,0.470293,0.342571,0.379403,0.400275
1978_302_Poland,Poland,Coca-Cola,tournament,3.475,0.3178,0.287406,0.396078,0.746106,0.400273
1962_139_Chile,Chile,Hisense,tournament,3.492,0.328814,0.320066,0.367907,0.667483,0.40014
1958_126_Czechoslovakia,Czechoslovakia,Coca-Cola,tournament,3.538,0.231611,0.396135,0.347108,0.677672,0.399679
1994_483_Mexico,Mexico,Vivo,group_or_knockout,3.329,0.42939,0.536242,0.376989,0.362371,0.399608
1986_393_Spain,Spain,Budweiser,group_or_knockout,3.254,0.359612,0.442441,0.450403,0.728164,0.399354
1986_372_Uruguay,Uruguay,Vivo,group_or_knockout,3.282,0.413941,0.536725,0.466075,0.360239,0.399233
1970_202_Bulgaria,Bulgaria,Visa,tournament,3.435,0.417132,0.301224,0.386122,0.583058,0.39898
2002_639_South_Korea,South Korea,Hisense,group_or_knockout,3.435,0.360703,0.371745,0.324333,0.660317,0.398335
1986_394_Northern_Ireland,Northern Ireland,Hisense,group_or_knockout,3.317,0.479048,0.300977,0.422445,0.61808,0.39774
1966_198_England,England,McDonald's,tournament,3.37,0.353314,0.446242,0.474178,0.452957,0.397469
2026_967_Bosnia_and_Herzegovina,Bosnia and Herzegovina,Budweiser,group_or_knockout,3.367,0.554806,0.28308,0.292316,0.563717,0.397448
1978_291_Brazil,Brazil,Adidas,tournament,3.162,0.281877,0.479715,0.516877,0.900554,0.397259
1966_190_Russia,Russia,Hyundai,tournament,3.353,0.286796,0.389344,0.423162,0.802854,0.397069
2010_723_Honduras,Honduras,Visa,group_or_knockout,3.398,0.515293,0.285987,0.344819,0.505418,0.396948
2026_972_Australia,Australia,Mengniu,group_or_knockout,3.211,0.578847,0.499153,0.411281,0.258668,0.396838
1982_313_Peru,Peru,Budweiser,tournament,3.493,0.310357,0.340922,0.338504,0.676601,0.396827
2018_839_Morocco,Morocco,Coca-Cola,group_or_knockout,3.441,0.462891,0.348834,0.262095,0.534742,0.396612
2022_939_Australia,Australia,Mengniu,group_or_knockout,3.216,0.557076,0.492269,0.443998,0.258668,0.396382
1974_264_Poland,Poland,Coca-Cola,tournament,3.438,0.340025,0.291289,0.379287,0.746106,0.396171
1962_165_Chile,Chile,Hisense,tournament,3.428,0.379923,0.330587,0.333658,0.667483,0.395789
1982_346_Belgium,Belgium,Visa,tournament,3.431,0.383647,0.321936,0.307282,0.704752,0.39568
1970_220_Uruguay,Uruguay,Vivo,tournament,3.55,0.247212,0.517902,0.345627,0.360239,0.395459
2006_670_Iran,Iran,Adidas,group_or_knockout,3.395,0.441037,0.333628,0.325037,0.599925,0.395273
1986_361_Italy,Italy,Visa,group_or_knockout,3.32,0.359487,0.327628,0.369247,0.874646,0.395038
1970_222_England,England,McDonald's,tournament,3.534,0.259072,0.4342,0.38709,0.452957,0.394905
2006_704_Portugal,Portugal,Mengniu,group_or_knockout,3.336,0.439846,0.461981,0.400286,0.379403,0.394895
2018_876_Iceland,Iceland,Visa,group_or_knockout,3.272,0.601452,0.319378,0.324226,0.510655,0.394562
1986_375_Bulgaria,Bulgaria,Visa,group_or_knockout,3.477,0.382844,0.291834,0.358021,0.583058,0.394143
2002_637_England,England,McDonald's,group_or_knockout,3.3,0.452248,0.471218,0.361558,0.452957,0.394079
1970_214_Bulgaria,Bulgaria,Visa,tournament,3.401,0.446143,0.304173,0.349856,0.583058,0.394073
2006_668_Ghana,Ghana,Vivo,group_or_knockout,3.238,0.515498,0.520121,0.382976,0.314982,0.3937
1970_205_El_Salvador,El Salvador,Budweiser,tournament,3.686,0.325287,0.223891,0.229506,0.592808,0.393688
1978_304_Austria,Austria,McDonald's,tournament,3.262,0.403321,0.609464,0.395659,0.335321,0.393673
1930_2_Mexico,Mexico,Vivo,tournament,3.747,0.139976,0.498494,0.244833,0.362371,0.39355
1994_477_Bulgaria,Bulgaria,Visa,group_or_knockout,3.515,0.393606,0.296899,0.275381,0.583058,0.39339
2010_733_Ghana,Ghana,Vivo,group_or_knockout,3.283,0.50659,0.524991,0.323838,0.314982,0.393263
1982_345_Austria,Austria,McDonald's,tournament,3.246,0.380609,0.600957,0.46078,0.335321,0.393088
1962_159_Mexico,Mexico,Vivo,tournament,3.533,0.273943,0.513926,0.310709,0.362371,0.392577
1930_15_Argentina,Argentina,Hyundai,tournament,3.669,0.102839,0.287015,0.347945,0.824585,0.392499
1934_31_Italy,Italy,Visa,tournament,3.708,0.070336,0.266569,0.33381,0.874646,0.392431
1978_302_Peru,Peru,Budweiser,tournament,3.475,0.3178,0.339987,0.321122,0.676601,0.392293
2010_766_Ghana,Ghana,Vivo,group_or_knockout,3.34,0.478813,0.524354,0.279242,0.314982,0.3921
1934_30_Spain,Spain,Budweiser,tournament,3.66,0.064024,0.385317,0.361314,0.728164,0.392099
1990_420_Scotland,Scotland,Adidas,group_or_knockout,3.517,0.356293,0.288453,0.277026,0.659456,0.391928
1978_275_Spain,Spain,Budweiser,tournament,3.251,0.337971,0.436245,0.440678,0.728164,0.391521
1974_255_Italy,Italy,Visa,tournament,3.363,0.325816,0.318926,0.346853,0.874646,0.391457
1998_530_Tunisia,Tunisia,Coca-Cola,group_or_knockout,3.366,0.417197,0.318433,0.336891,0.680922,0.3913
1954_90_South_Korea,South Korea,Hisense,tournament,3.386,0.359453,0.365745,0.348052,0.660317,0.390582
1990_425_Spain,Spain,Budweiser,group_or_knockout,3.223,0.334816,0.432557,0.481119,0.728164,0.390271
1994_500_Nigeria,Nigeria,Coca-Cola,group_or_knockout,3.337,0.407166,0.355173,0.361826,0.648902,0.390244
1978_277_Iran,Iran,Adidas,tournament,3.437,0.368844,0.316224,0.36009,0.599925,0.389496
2010_733_Australia,Australia,Mengniu,group_or_knockout,3.283,0.50659,0.48406,0.385876,0.258668,0.388949
2002_583_Cameroon,Cameroon,Hyundai,group_or_knockout,3.228,0.499222,0.305745,0.420422,0.654762,0.388768
1990_421_England,England,McDonald's,group_or_knockout,3.329,0.392127,0.454255,0.397575,0.452957,0.388593
2006_686_Italy,Italy,Visa,group_or_knockout,3.121,0.465046,0.341735,0.419304,0.874646,0.388337
2010_731_Slovenia,Slovenia,Vivo,group_or_knockout,3.179,0.638234,0.451902,0.428711,0.166653,0.38829
1970_216_Mexico,Mexico,Vivo,tournament,3.391,0.343891,0.517019,0.365702,0.362371,0.388056
1978_285_Iran,Iran,Adidas,tournament,3.472,0.335678,0.30821,0.359116,0.599925,0.387563
1982_324_El_Salvador,El Salvador,Budweiser,tournament,3.676,0.31486,0.220449,0.21872,0.592808,0.387281
1986_402_Germany,Germany,Coca-Cola,group_or_knockout,3.252,0.333398,0.377786,0.415536,0.834073,0.387262
2014_796_Honduras,Honduras,Visa,group_or_knockout,3.367,0.536956,0.288494,0.278693,0.505418,0.386759
2022_935_Wales,Wales,Coca-Cola,group_or_knockout,3.265,0.603583,0.231053,0.30045,0.632453,0.386595
1986_396_Uruguay,Uruguay,Vivo,group_or_knockout,3.417,0.303382,0.516176,0.377263,0.360239,0.385554
1966_200_England,England,McDonald's,tournament,3.32,0.384478,0.448502,0.40617,0.452957,0.385293
1982_354_Poland,Poland,Coca-Cola,tournament,3.418,0.313229,0.280029,0.384777,0.746106,0.385051
1986_381_Portugal,Portugal,Mengniu,group_or_knockout,3.411,0.360898,0.447135,0.361676,0.379403,0.384325
2022_944_Canada,Canada,Qatar Airways,group_or_knockout,3.313,0.596036,0.265922,0.286169,0.482532,0.38374
2014_814_Ecuador,Ecuador,McDonald's,group_or_knockout,3.228,0.519872,0.418707,0.419178,0.356037,0.383598
1982_313_Cameroon,Cameroon,Hyundai,tournament,3.493,0.310357,0.268727,0.347699,0.654762,0.382936
1990_439_United_States,United States,Mengniu,group_or_knockout,3.308,0.413817,0.56019,0.358652,0.252885,0.382812
1998_528_Jamaica,Jamaica,Vivo,group_or_knockout,3.216,0.601128,0.443457,0.388788,0.189321,0.382623
2014_815_Honduras,Honduras,Visa,group_or_knockout,3.348,0.53717,0.285494,0.278358,0.505418,0.38245
1954_87_Scotland,Scotland,Adidas,tournament,3.495,0.34802,0.2827,0.260729,0.659456,0.382427
2006_696_Portugal,Portugal,Mengniu,group_or_knockout,3.341,0.416475,0.456033,0.347413,0.379403,0.382272
1966_191_France,France,Qatar Airways,tournament,3.292,0.293951,0.365252,0.403924,0.829643,0.382193
1982_318_Chile,Chile,Hisense,tournament,3.433,0.331791,0.314755,0.324583,0.667483,0.382071
2006_668_Czech_Republic,Czech Republic,Mengniu,group_or_knockout,3.238,0.515498,0.549731,0.337078,0.209127,0.382018
1974_243_Brazil,Brazil,Adidas,tournament,3.278,0.186553,0.461673,0.416643,0.900554,0.382016
2010_716_Serbia,Serbia,Vivo,group_or_knockout,3.255,0.529961,0.435484,0.372344,0.299325,0.381965
1938_41_Indonesia,Indonesia,Coca-Cola,tournament,3.997,0.203697,0.201637,0.065272,0.395903,0.381936
1986_379_Paraguay,Paraguay,Hyundai,group_or_knockout,3.355,0.347498,0.358265,0.369218,0.64409,0.381797
1958_107_Wales,Wales,Coca-Cola,tournament,3.903,0.182827,0.144874,0.130576,0.632453,0.38128
1986_397_Bulgaria,Bulgaria,Visa,group_or_knockout,3.386,0.399103,0.289029,0.371803,0.583058,0.381095
1966_193_Argentina,Argentina,Hyundai,tournament,3.321,0.270743,0.315526,0.449766,0.824585,0.3798
1962_162_Russia,Russia,Hyundai,tournament,3.358,0.251954,0.376954,0.361736,0.802854,0.379565
1982_315_France,France,Qatar Airways,tournament,3.244,0.360831,0.382902,0.323569,0.829643,0.379313
1962_163_Hungary,Hungary,Adidas,tournament,3.458,0.194472,0.390382,0.368907,0.691749,0.379065
1962_155_Germany,Germany,Coca-Cola,tournament,3.356,0.237854,0.355121,0.38768,0.834073,0.378891
1978_285_Scotland,Scotland,Adidas,tournament,3.472,0.335678,0.279258,0.290999,0.659456,0.378768
1966_198_Portugal,Portugal,Mengniu,tournament,3.37,0.353314,0.439758,0.400003,0.379403,0.378562
1970_221_Bulgaria,Bulgaria,Visa,tournament,3.435,0.339018,0.275066,0.393332,0.583058,0.378096
1954_90_Turkey,Turkey,Hyundai,tournament,3.386,0.359453,0.278467,0.319979,0.730971,0.378007
2026_967_Canada,Canada,Qatar Airways,group_or_knockout,3.367,0.554806,0.254467,0.246341,0.482532,0.377743
2018_873_Australia,Australia,Mengniu,group_or_knockout,3.213,0.532599,0.48332,0.363494,0.258668,0.37752
1990_432_England,England,McDonald's,group_or_knockout,3.299,0.359199,0.44093,0.425971,0.452957,0.376976
2018_879_Serbia,Serbia,Vivo,group_or_knockout,3.214,0.564027,0.43981,0.335705,0.299325,0.376976
1966_174_Italy,Italy,Visa,tournament,3.343,0.270774,0.298029,0.384125,0.874646,0.376838
1998_546_United_States,United States,Mengniu,group_or_knockout,3.287,0.424357,0.559944,0.32451,0.252885,0.376141
1962_163_Czechoslovakia,Czechoslovakia,Coca-Cola,tournament,3.458,0.194472,0.374745,0.377358,0.677672,0.376025
1954_78_Czechoslovakia,Czechoslovakia,Coca-Cola,tournament,3.475,0.193208,0.374745,0.353615,0.677672,0.375795
1986_379_Mexico,Mexico,Vivo,group_or_knockout,3.355,0.347498,0.511707,0.326231,0.362371,0.375227
1986_362_France,France,Qatar Airways,group_or_knockout,3.129,0.369652,0.372721,0.456419,0.829643,0.37521
1994_490_Romania,Romania,Qatar Airways,group_or_knockout,3.294,0.345465,0.32094,0.360667,0.780763,0.375002
1962_147_Italy,Italy,Visa,tournament,3.356,0.26197,0.298275,0.365856,0.874646,0.374966
2006_662_Costa_Rica,Costa Rica,Visa,group_or_knockout,3.193,0.484163,0.353642,0.340748,0.635323,0.374037
1966_199_Russia,Russia,Hyundai,tournament,3.278,0.28323,0.378967,0.383788,0.802854,0.374028
1994_507_Mexico,Mexico,Vivo,group_or_knockout,3.32,0.375129,0.514656,0.317672,0.362371,0.373696
2026_969_Switzerland,Switzerland,Visa,group_or_knockout,2.879,0.563773,0.413561,0.502674,0.745008,0.373693
1970_221_Morocco,Morocco,Coca-Cola,tournament,3.435,0.339018,0.309597,0.351552,0.534742,0.373631
1974_255_Poland,Poland,Coca-Cola,tournament,3.363,0.325816,0.280471,0.358903,0.746106,0.373368
1994_500_Greece,Greece,Qatar Airways,group_or_knockout,3.337,0.407166,0.316224,0.328681,0.595463,0.373249
2002_634_United_States,United States,Mengniu,group_or_knockout,3.298,0.400955,0.554683,0.331342,0.252885,0.373184
1990_429_Czechoslovakia,Czechoslovakia,Coca-Cola,group_or_knockout,3.232,0.342297,0.397307,0.412994,0.677672,0.372771
1930_4_Romania,Romania,Qatar Airways,tournament,3.432,0.195544,0.284755,0.429862,0.780763,0.372566
1986_406_Germany,Germany,Coca-Cola,group_or_knockout,3.226,0.310033,0.367214,0.397555,0.834073,0.372544
1958_108_Yugoslavia,Yugoslavia,Qatar Airways,tournament,3.408,0.233322,0.368642,0.407287,0.61998,0.371977
2002_634_Mexico,Mexico,Vivo,group_or_knockout,3.298,0.400955,0.519916,0.287966,0.362371,0.371802
1982_342_England,England,McDonald's,tournament,3.346,0.318842,0.430163,0.399533,0.452957,0.37178
1934_29_Germany,Germany,Coca-Cola,tournament,3.6,0.074238,0.325676,0.285711,0.834073,0.371716
2002_606_Slovenia,Slovenia,Vivo,group_or_knockout,3.508,0.409882,0.417741,0.24646,0.166653,0.371645
1950_66_United_States,United States,Mengniu,tournament,3.384,0.324944,0.541902,0.329886,0.252885,0.371015
1978_275_Austria,Austria,McDonald's,tournament,3.251,0.337971,0.587437,0.378434,0.335321,0.370737
1998_546_Iran,Iran,Adidas,group_or_knockout,3.287,0.424357,0.318433,0.347935,0.599925,0.370653
1974_235_Australia,Australia,Mengniu,tournament,3.44,0.33532,0.447926,0.348082,0.258668,0.370615
1934_30_Italy,Italy,Visa,tournament,3.66,0.064024,0.260128,0.262888,0.874646,0.370433
1962_158_Colombia,Colombia,Mengniu,tournament,3.318,0.367873,0.519824,0.363781,0.269293,0.369781
1958_104_Czechoslovakia,Czechoslovakia,Coca-Cola,tournament,3.506,0.162152,0.366731,0.321437,0.677672,0.369164
1950_66_Chile,Chile,Hisense,tournament,3.384,0.324944,0.306001,0.321617,0.667483,0.368855
1982_330_Austria,Austria,McDonald's,tournament,3.26,0.32708,0.583995,0.37197,0.335321,0.368602
1974_241_Chile,Chile,Hisense,tournament,3.416,0.304308,0.305118,0.306669,0.667483,0.36841
1970_218_Russia,Russia,Hyundai,tournament,3.115,0.330926,0.378176,0.500456,0.802854,0.368382
2010_745_Australia,Australia,Mengniu,group_or_knockout,3.198,0.507623,0.471372,0.369221,0.258668,0.367702
1974_246_Uruguay,Uruguay,Vivo,tournament,3.302,0.318474,0.506683,0.396941,0.360239,0.367111
1958_103_Brazil,Brazil,Adidas,tournament,3.106,0.229241,0.455817,0.489305,0.900554,0.36641
1950_60_Yugoslavia,Yugoslavia,Qatar Airways,tournament,3.234,0.31058,0.377488,0.480258,0.61998,0.36627
2006_663_Trinidad_and_Tobago,Trinidad and Tobago,Mengniu,group_or_knockout,3.46,0.48961,0.352542,0.206441,0.199947,0.365655
1954_78_Uruguay,Uruguay,Vivo,tournament,3.475,0.193208,0.488005,0.361625,0.360239,0.36556
1974_252_Scotland,Scotland,Adidas,tournament,3.485,0.295586,0.264802,0.259251,0.659456,0.365479
2010_747_England,England,McDonald's,group_or_knockout,3.04,0.493889,0.453362,0.483082,0.452957,0.365469
1974_239_Bulgaria,Bulgaria,Visa,tournament,3.605,0.223639,0.249453,0.272615,0.583058,0.364921
1978_283_Austria,Austria,McDonald's,tournament,3.238,0.309334,0.576176,0.411448,0.335321,0.364454
1978_290_Poland,Poland,Coca-Cola,tournament,3.245,0.376667,0.28568,0.370683,0.746106,0.363738
1990_429_Austria,Austria,McDonald's,group_or_knockout,3.232,0.342297,0.586502,0.349266,0.335321,0.363669
1962_148_Yugoslavia,Yugoslavia,Qatar Airways,tournament,3.208,0.32811,0.379995,0.466767,0.61998,0.363532
1934_34_Germany,Germany,Coca-Cola,tournament,3.18,0.266283,0.348135,0.491046,0.834073,0.36345
1998_560_United_States,United States,Mengniu,group_or_knockout,3.252,0.392198,0.543618,0.352076,0.252885,0.363045
1990_455_England,England,McDonald's,group_or_knockout,3.292,0.339639,0.430358,0.379254,0.452957,0.362841
1986_377_England,England,McDonald's,group_or_knockout,3.308,0.31821,0.427163,0.389546,0.452957,0.362166
2010_714_Algeria,Algeria,Budweiser,group_or_knockout,3.354,0.404045,0.332118,0.222573,0.577479,0.362141
1966_189_Bulgaria,Bulgaria,Visa,tournament,3.36,0.357496,0.272262,0.357302,0.583058,0.361736
2006_652_Serbia,Serbia,Vivo,group_or_knockout,3.175,0.517507,0.419354,0.380926,0.299325,0.361655
1994_513_Bulgaria,Bulgaria,Visa,group_or_knockout,3.334,0.408594,0.284406,0.296205,0.583058,0.361453
1974_235_German_DR,German DR,Visa,tournament,3.44,0.33532,0.203477,0.310636,0.656866,0.361192
2022_901_Qatar,Qatar,Vivo,group_or_knockout,3.075,0.669506,0.415522,0.390621,0.151887,0.361184
